grade,lat,long
B,40.75810101,-73.98786086
B,40.74534768,-73.90723622
B,40.60023854,-73.94365077
B,40.88549795,-73.8549867
B,40.74683614,-73.98474113
C,40.61017967,-73.95494053
C,40.73384575,-73.98987151
B,40.66034267,-73.96063737
C,40.78699223,-73.97178939
B,40.74615763,-73.89783372
B,40.59865549,-73.95802716
C,40.72784208,-73.89213245
B,40.7192458,-73.98497114
B,40.76432477,-73.95854327
C,40.76911088,-73.92469811
B,40.68711882,-73.99021036
B,40.86002514,-73.89355852
C,40.70664163,-73.92296554
B,40.80156147,-73.94262365
C,40.67496105,-73.91104775
B,40.69260987,-73.94061544
B,40.74471219,-73.98906146
C,40.76543624,-73.97778757
B,40.85527052,-73.88703401
C,40.7814488,-73.84141335
B,40.83843508,-73.83540785
C,40.71762461,-73.99826844
C,40.86862105,-73.90216801
C,40.72710219,-73.89341447
B,40.70872315,-73.79917663
B,40.72883497,-73.86315475
C,40.68321594,-73.99282857
B,40.67027024,-73.93099244
C,40.73023562,-73.98337748
B,40.80145518,-73.96497105
C,40.64493254,-73.95800154
B,40.63522521,-73.91892292
B,40.72206341,-73.88551456
B,40.60840159,-74.00453068
C,40.65690536,-73.9139408
B,40.75741395,-73.96874465
B,40.65138218,-74.00376599
B,40.63181397,-74.01283663
B,40.76275538,-73.79685438
B,40.66813411,-73.90342928
C,40.70623614,-73.9430162
C,40.66282149,-73.98495867
B,40.76880719,-73.91075585
C,40.71600194,-74.01101678
C,40.73365398,-74.00438768
C,40.90488253,-73.84962995
C,40.78252875,-73.95337907
B,40.71868131,-73.99664505
C,40.6224657,-74.02623161
C,40.70598938,-74.00624334
B,40.67662702,-73.91090853
B,40.78818023,-73.9534726
B,40.74559667,-73.9062795
B,40.73980709,-73.81513016
C,40.74746082,-73.88559707
C,40.74309703,-73.88325165
B,40.781123,-73.95231846
B,40.65146958,-74.01065651
B,40.75303757,-74.00028153
C,40.60499342,-73.97870547
C,40.69903256,-73.91443078
C,40.74883261,-73.9130745
C,40.73594677,-73.97907121
C,40.75065638,-73.87567343
B,40.70387721,-73.9308962
C,40.74939033,-73.97752947
B,40.75123119,-73.97345762
B,40.75923719,-73.8310922
C,40.75464722,-73.96869903
B,40.77836903,-73.7769331
B,40.71867274,-73.99063139
B,40.7544181,-73.82788125
C,40.65071851,-73.95100294
C,40.7345653,-74.00224439
C,40.68824122,-73.91593028
B,40.67420797,-73.9569556
B,40.58782814,-73.96038144
B,40.75129947,-73.98765638
B,40.60928618,-73.95839501
B,40.74329635,-73.9962324
B,40.75233736,-73.99178523
C,40.59925987,-73.95237322
C,40.80099573,-73.96159411
C,40.84497813,-73.89024303
C,40.71792042,-73.95488906
C,40.83526547,-73.85196704
C,40.75289636,-73.82712002
B,40.75767099,-73.82269304
B,40.84739651,-73.84930859
B,40.66382941,-73.76856587
B,40.70727544,-73.78931984
B,40.7293228,-74.00235606
C,40.68002837,-73.84454697
C,40.71802738,-73.84078202
B,40.76061001,-73.99105142
B,40.76223195,-73.81520485
B,40.73997092,-73.91837637
B,40.68144548,-73.95574308
C,40.71486337,-73.9982144
B,40.63671626,-74.01185035
C,40.72971807,-73.99966084
B,40.67491555,-73.96321719
B,40.74736295,-73.88653919
C,40.76939036,-73.96296625
B,40.73098835,-73.98884001
B,40.67213482,-73.78532522
C,40.71811592,-73.99780307
B,40.68666616,-73.84320453
B,40.84894409,-73.86206089
B,40.71596645,-73.83333421
B,40.74345603,-73.92124831
B,40.60495971,-73.99886199
B,40.72224344,-73.90208428
C,40.8085234,-73.92153949
B,40.58682102,-74.09181546
B,40.71520645,-73.99733782
C,40.71573684,-73.77172171
B,40.74846898,-73.87583272
B,40.83843508,-73.83540785
C,40.75874744,-73.97869222
B,40.51075743,-74.24850215
B,40.73129886,-74.00667149
C,40.70744187,-73.8026431
C,40.65240161,-73.92639082
B,40.75372876,-73.82760872
C,40.76780849,-73.98226697
B,40.8542401,-73.8886733
B,40.8507722,-73.93786751
B,40.6431918,-74.00153144
B,40.67470212,-73.97606584
B,40.73094732,-73.99043482
B,40.86222114,-73.92515626
B,40.64291537,-73.97876179
B,40.85822007,-73.90400175
B,40.60619789,-73.96543763
B,40.58776105,-74.10317235
C,40.76191918,-73.99009825
B,40.71128866,-73.96129972
B,40.74757745,-73.98649135
B,40.74891735,-73.86929937
B,40.76499467,-73.88590256
B,40.6438603,-74.07290066
B,40.88126026,-73.8788457
B,40.73462223,-73.93718962
B,40.67897263,-73.88770515
B,40.75846921,-73.82961059
B,40.73405188,-74.0062532
C,40.76161637,-73.96048343
C,40.72097363,-73.80587137
B,40.72145355,-73.99745662
B,40.68974351,-73.96539776
C,40.7839689,-73.95832877
B,40.77175823,-73.95312308
B,40.73312413,-73.99348348
C,40.71943062,-73.99633837
C,40.75648387,-73.9839773
B,40.69119362,-73.82157594
B,40.6994856,-73.83062747
C,40.70553906,-73.81037085
B,40.70786421,-74.0016231
C,40.72408599,-73.97574859
B,40.75360549,-73.99241671
B,40.88065824,-73.88325868
C,40.68944526,-73.9686324
C,40.864303,-73.91906195
C,40.81930011,-73.92697145
C,40.71282098,-74.00829646
C,40.76536033,-73.93153973
C,40.6438603,-74.07290066
C,40.63932703,-74.00558131
C,40.6375469,-73.96831099
C,40.59813287,-73.96277713
C,40.71404781,-74.00938238
B,40.75397336,-73.99372327
B,40.61259,-74.1304687
B,40.83170704,-73.85099931
B,40.65033484,-73.95244473
B,40.68334019,-73.96621235
C,40.73681599,-73.99721788
B,40.60441613,-73.97436252
B,40.71350742,-73.99662367
B,40.6863943,-73.97348714
B,40.75705369,-73.830134
B,40.77843407,-73.90191107
B,40.74862677,-73.87453676
C,40.74382615,-73.99955611
B,40.74316482,-73.88792493
B,40.70692373,-73.79061221
B,40.80534749,-73.96582147
B,40.70579293,-73.80952974
B,40.71058712,-73.8516318
B,40.76043362,-73.8327713
B,40.78354312,-73.95054372
B,40.75816629,-73.82893637
C,40.7486399,-73.86909781
B,40.79866182,-73.94582263
C,40.76157522,-73.9605376
B,40.6155901,-73.99373633
B,40.74642163,-73.89534672
B,40.74916431,-73.86923753
B,40.82852412,-73.87996831
C,40.60452194,-73.96935669
C,40.75846921,-73.82961059
B,40.81156983,-73.95759253
C,40.85906971,-73.88475362
B,40.85390507,-73.85417021
B,40.61292456,-74.13073588
B,40.7422055,-73.98308939
C,40.77210728,-73.95428899
B,40.70427914,-74.00978495
C,40.77181035,-73.95305806
B,40.76567602,-73.98364296
B,40.75787809,-73.78489621
B,40.88146279,-73.83822292
B,40.74010684,-74.00596147
C,40.76157522,-73.9605376
C,40.73944319,-73.86062129
B,40.7008077,-73.82636841
B,40.76018582,-73.91799413
B,40.76628375,-73.95645182
B,40.63597543,-74.00903629
B,40.77423968,-73.90805151
B,40.75919367,-73.99045241
B,40.72630512,-73.98336042
B,40.74740722,-73.98609078
B,40.74324343,-73.91944777
B,40.68975498,-73.82670381
C,40.71128314,-73.96123119
B,40.79428518,-73.94270579
B,40.78727043,-73.97614438
B,40.81809772,-73.95283019
C,40.72971807,-73.99966084
B,40.77621256,-73.98002254
C,40.7486399,-73.86909781
B,40.7979096,-73.93997215
C,40.78794795,-73.94939928
C,40.58720761,-73.95263027
B,40.60005716,-73.99076333
B,40.66952697,-73.91180483
B,40.72131919,-73.8454027
C,40.74931356,-73.75567902
C,40.73384575,-73.98987151
C,40.74274197,-74.0003284
C,40.70387721,-73.9308962
B,40.52298685,-74.23489401
B,40.60504156,-73.94291564
B,40.63644854,-74.13448605
C,40.61090429,-73.96253947
B,40.75844175,-73.82959983
C,40.63614254,-74.01247357
B,40.57530773,-73.99672067
B,40.70872417,-73.9587944
C,40.74355995,-73.88780157
C,40.61865487,-73.93140621
B,40.76097101,-73.82682102
C,40.683839,-73.83344366
B,40.76097101,-73.82682102
B,40.7562479,-73.87864081
C,40.6718643,-73.97744394
C,40.7641894,-73.99454537
B,40.75867698,-73.82904695
C,40.78426762,-73.95706833
C,40.76213864,-73.97247861
B,40.6530291,-73.94982276
B,40.73102362,-73.95408997
C,40.74394855,-73.95367684
B,40.64743357,-73.96818736
B,40.73024733,-73.88729729
B,40.74740722,-73.98609078
C,40.74984638,-73.88322534
B,40.8505412,-73.93705443
B,40.74307595,-73.8255469
B,40.84407613,-73.88844821
B,40.68488411,-73.98579739
B,40.74361742,-73.99448571
B,40.78221867,-73.9535815
C,40.71243129,-73.95592443
B,40.67737502,-73.96367369
B,40.73489017,-73.97982208
C,40.74389195,-73.88491393
B,40.81153633,-73.89038509
B,40.88794192,-73.860363
C,40.66987276,-73.84259529
B,40.75221345,-73.97190523
B,40.62832513,-74.02907995
B,40.65179732,-73.93007823
B,40.71571132,-73.99320382
B,40.70813583,-74.00545003
B,40.85160332,-73.93206874
B,40.76033055,-73.82987293
B,40.74453933,-73.94876474
B,40.60301633,-73.99562454
C,40.71417993,-73.99875551
B,40.76771793,-73.95309706
C,40.74757823,-73.89350429
C,40.63472908,-73.96273862
C,40.81561225,-73.94348216
B,40.75521253,-73.96828729
B,40.70372862,-73.90373458
B,40.74048844,-74.00426543
B,40.59885245,-73.95626256
C,40.74927131,-73.87662884
B,40.74555045,-73.97774731
C,40.76939036,-73.96296625
B,40.71527033,-73.80769891
B,40.71461634,-73.99809176
B,40.68328752,-73.9438904
B,40.78523396,-73.97680956
C,40.75407628,-73.96860185
B,40.85959271,-73.86588886
B,40.70195884,-73.80974992
C,40.72878952,-73.98635085
B,40.76045639,-73.97370662
C,40.67617955,-73.9799012
B,40.86729352,-73.89694186
B,40.61281221,-74.07146915
B,40.74236042,-74.00276792
C,40.71514309,-74.00775205
C,40.7140794,-73.73849392
B,40.59799325,-73.96389709
C,40.84966361,-73.93346235
C,40.67825341,-73.96386069
B,40.72974277,-73.99961394
C,40.84627982,-73.83180285
C,40.75348973,-73.98711095
B,40.76627513,-73.83133782
B,40.63474307,-74.02644542
B,40.76391752,-73.8086806
C,40.74420418,-73.92781194
C,40.80264211,-73.95295316
B,40.70166482,-73.80790781
C,40.7632075,-73.81422385
C,40.75468718,-73.89352897
C,40.59770158,-73.98543791
B,40.74687228,-73.98868577
B,40.6677322,-73.98748446
C,40.75627491,-73.98157341
B,40.6796643,-73.9641123
C,40.74763735,-73.88372727
B,40.70524311,-73.79471838
B,40.67523261,-73.87299538
B,40.70063664,-73.94268199
B,40.75923496,-73.99202622
C,40.70952681,-73.89878822
B,40.72853498,-74.00458939
C,40.68612277,-73.97439228
C,40.74082337,-74.00172495
C,40.66282149,-73.98495867
B,40.81188165,-73.94249551
C,40.86940276,-73.91532072
B,40.71487214,-73.80758102
B,40.80709926,-73.91815285
B,40.68357943,-73.92621566
C,40.75776687,-73.86259335
B,40.682732,-73.95377721
C,40.86590541,-73.83042975
C,40.72599304,-74.00930109
C,40.78426762,-73.95706833
B,40.75848581,-74.00492355
B,40.62339574,-74.02811598
C,40.74439942,-73.85552236
B,40.72512869,-73.7216559
B,40.77245824,-73.96070443
B,40.76864277,-73.91109543
C,40.85063177,-73.91563026
B,40.75597386,-73.94265585
C,40.76928333,-73.96302046
B,40.73560065,-73.71631123
C,40.73327249,-73.79456675
B,40.66651003,-73.98187586
C,40.66793262,-73.78100952
C,40.71524196,-73.99307401
C,40.70394698,-74.01029705
B,40.65605362,-74.00733429
C,40.68874461,-73.81766296
B,40.75868238,-73.83271435
C,40.65159876,-73.93310926
B,40.65071325,-73.93025956
B,40.62409642,-74.02482734
C,40.69001698,-73.8257151
B,40.67505275,-74.01018442
B,40.79574817,-73.94858071
C,40.75974356,-73.91377132
C,40.74429566,-73.91327172
B,40.63512802,-74.02332183
C,40.6172259,-73.99211169
B,40.77577643,-73.91113642
C,40.74654592,-73.99176068
B,40.76630498,-73.98687381
B,40.72299911,-73.95035432
C,40.86498622,-73.92692832
C,40.73562404,-73.98678245
B,40.74192009,-73.88112456
B,40.74555045,-73.97774731
C,40.76273298,-73.83414447
B,40.67486616,-73.80709123
B,40.65766222,-74.00418083
C,40.7853682,-73.97556007
B,40.76597333,-73.82772853
C,40.72343243,-73.99472189
C,40.61797955,-73.96017977
C,40.75886248,-73.83012937
B,40.75065911,-73.87565899
B,40.75620723,-73.91985434
B,40.75963293,-73.99176266
B,40.72529781,-73.98353746
C,40.71608996,-74.00874778
B,40.74537715,-73.90635199
B,40.70527815,-73.94287997
B,40.71305244,-73.73591883
B,40.68711882,-73.99021036
B,40.61627059,-74.1038073
C,40.75771554,-73.78310999
C,40.71457379,-73.98208279
B,40.74490439,-73.9897399
B,40.81305597,-73.94163469
B,40.71926553,-73.98965367
B,40.67419425,-73.97562981
B,40.7865485,-73.97585214
C,40.76196901,-73.99892788
B,40.74887007,-73.89249527
C,40.75007799,-73.81855915
C,40.74232881,-73.9817469
B,40.76287774,-73.97588963
B,40.72107197,-74.00426058
C,40.86150825,-73.89763776
C,40.75884874,-73.83011497
B,40.65661782,-73.96009535
B,40.75723669,-73.86926133
C,40.75647373,-73.9920085
C,40.67825341,-73.96386069
B,40.74705002,-73.88932228
B,40.69235654,-73.86055061
B,40.7624513,-73.98652803
B,40.8144592,-73.91995733
C,40.7416307,-73.88264074
B,40.73993293,-73.94725267
B,40.750449,-73.97373224
B,40.86509397,-73.92804899
C,40.76867927,-73.98751595
C,40.73660979,-73.99067938
B,40.77543087,-73.95350682
B,40.72950329,-73.81517328
C,40.71836833,-73.9945816
C,40.60996998,-73.92222034
B,40.72737496,-73.97954294
B,40.76627001,-73.95641934
C,40.85381232,-73.88907888
C,40.74960293,-73.98526743
C,40.75935853,-73.99278785
B,40.72473629,-73.99734105
C,40.76132585,-73.8310219
C,40.71780555,-73.9927635
B,40.74883261,-73.9130745
C,40.77843407,-73.90191107
B,40.76914207,-73.92623241
C,40.85473582,-73.89040761
B,40.75441034,-73.96577552
B,40.71189076,-73.99689428
B,40.64743357,-73.96818736
B,40.699767,-73.90935917
C,40.75937123,-73.98305613
B,40.65106411,-73.94445818
C,40.84978042,-73.93615873
B,40.68039457,-73.94989943
C,40.72381177,-73.95082994
B,40.61823404,-73.958004
B,40.71664455,-73.99335884
C,40.74664474,-73.89321707
C,40.83526547,-73.85196704
C,40.89801891,-73.85461926
B,40.75289347,-73.83257735
C,40.71919052,-73.8423052
C,40.75622349,-73.9717014
C,40.71725325,-73.74008672
C,40.74316133,-73.98840491
B,40.72541976,-73.99900063
C,40.6891407,-73.96905082
C,40.86928319,-73.82976305
B,40.70318809,-73.90730593
B,40.85412742,-73.90703331
B,40.72884691,-73.9843556
C,40.74615763,-73.89783372
B,40.71404781,-74.00938238
B,40.63145853,-74.02183981
C,40.71430329,-73.99380998
B,40.55560593,-74.21398223
C,40.7853682,-73.97556007
B,40.79949471,-73.96268577
B,40.71405599,-73.99000799
B,40.71527033,-73.80769891
B,40.74825434,-73.87787948
C,40.60216275,-74.00291333
C,40.76328655,-73.82795932
C,40.76643735,-73.92043404
B,40.7592811,-73.71350632
C,40.70329391,-73.99204736
B,40.70042009,-73.91267624
C,40.743082,-74.00865029
C,40.75828807,-73.99271938
B,40.6038502,-73.9722344
B,40.75741395,-73.96874465
C,40.60452194,-73.96935669
C,40.76704875,-73.98632493
C,40.74267716,-73.98035381
C,40.72853113,-73.95348555
C,40.70157861,-73.99552788
B,40.73052228,-74.00005412
B,40.67227378,-73.91088552
B,40.70452546,-73.90812639
C,40.72235438,-73.95102583
B,40.83910602,-73.91481371
B,40.75048278,-73.86302349
B,40.84135452,-73.84868624
B,40.79931803,-73.96843956
C,40.59259814,-73.94036626
B,40.5782864,-73.95798242
C,40.70637858,-73.8020295
C,40.83432485,-73.85048388
B,40.86749171,-73.89757428
C,40.60163289,-73.99414457
B,40.79040645,-73.94762783
B,40.76509464,-73.98775489
B,40.76077767,-73.99464311
C,40.70592449,-73.92184466
B,40.77822383,-73.97663147
B,40.73335421,-73.95479197
B,40.74506803,-73.90428452
C,40.71725325,-73.74008672
C,40.7007505,-73.92583593
C,40.57452213,-73.98790155
B,40.7638063,-73.82861859
C,40.57990764,-73.8372714
C,40.71156337,-73.96199934
B,40.76019638,-73.82641876
C,40.72950329,-73.81517328
C,40.74302246,-73.89710957
B,40.82711768,-73.95466659
B,40.71808848,-74.00133115
B,40.53345224,-74.19259256
B,40.67840851,-73.96860156
B,40.84630455,-73.83182086
C,40.70368331,-73.9280255
C,40.77912008,-73.94774507
B,40.63645305,-74.00857156
C,40.73098835,-73.98884001
C,40.70179569,-73.88247311
B,40.69794454,-73.83543506
C,40.66465228,-73.92330618
B,40.74625217,-73.99101727
B,40.7779935,-73.80918522
C,40.76056884,-73.9910803
C,40.73211362,-73.98805324
B,40.69411263,-73.99183209
B,40.67170567,-73.93083594
B,40.67830281,-73.96384985
B,40.77643357,-73.95570859
B,40.6946068,-73.99361348
B,40.77113032,-73.98736025
C,40.84068642,-73.92173271
C,40.63082369,-74.1035418
B,40.72929793,-73.99348386
C,40.63890044,-73.9696327
C,40.74705002,-73.88932228
C,40.78298368,-73.84585479
B,40.71882588,-73.98520933
B,40.70347906,-73.7998525
B,40.73384018,-73.87157703
B,40.68938585,-73.98860902
C,40.66003806,-73.9534614
B,40.69257282,-73.73202637
C,40.71398195,-73.99083045
C,40.69200149,-73.98732482
C,40.76002356,-73.82831432
B,40.7841519,-73.97385972
C,40.84860912,-73.93744664
B,40.84745075,-73.83106975
B,40.68650945,-73.98990757
C,40.69822026,-73.80635982
C,40.64241318,-73.9793565
B,40.85145515,-73.93215203
C,40.74995508,-73.88216405
C,40.74896064,-73.87116882
B,40.73207662,-73.97886676
B,40.76255072,-73.94938616
C,40.68414246,-73.83261722
C,40.69335867,-73.85201647
C,40.71128314,-73.96123119
B,40.74727566,-73.98773291
B,40.68519072,-73.98034918
C,40.7460813,-73.89536531
B,40.7192458,-73.98497114
B,40.7403594,-74.00523255
B,40.70506528,-73.80936231
B,40.68783407,-73.98115249
C,40.73918513,-73.79174457
C,40.86534473,-73.92117934
C,40.74371016,-73.82566071
C,40.88239946,-73.88161016
C,40.84356257,-73.90327122
B,40.86977965,-73.89036102
C,40.76213864,-73.97247861
B,40.76996566,-73.7360497
C,40.73063534,-73.81086563
B,40.83497002,-73.91905079
C,40.74604118,-74.00029954
B,40.74149406,-73.88056236
C,40.88260657,-73.88017046
C,40.73854676,-73.9833357
B,,
C,40.76860163,-73.91113159
B,40.76783082,-73.79094706
B,40.77806807,-73.98034333
C,40.70726735,-73.78940282
B,40.76069712,-73.96119149
B,40.74233026,-74.00063153
C,40.83930403,-73.91533388
B,40.79438985,-73.94345691
B,40.80242431,-73.95067412
B,40.6478028,-74.00749194
B,40.68117118,-73.9743329
B,40.69080874,-73.76226598
B,40.74138315,-73.99389046
B,40.75803955,-73.84200713
C,40.7343811,-73.95569696
B,40.75450075,-73.97595043
C,40.74309703,-73.88325165
C,40.7321856,-74.0015371
C,40.67660045,-73.8815623
B,40.699767,-73.90935917
B,40.77933203,-73.95571388
B,40.74942869,-73.97720103
C,40.74883261,-73.9130745
B,40.63565459,-73.91306036
C,40.70496237,-74.01208975
B,40.7006541,-73.92966974
C,40.74448761,-74.00279688
B,40.72445631,-74.00296199
C,40.84498917,-73.89030445
B,40.71276754,-73.78332174
C,40.72543162,-73.94572004
B,40.73129886,-74.00667149
B,40.707362,-73.81738821
C,40.73029043,-73.95326061
C,40.64988669,-73.90329363
B,40.85380526,-73.88746306
C,40.72034463,-73.99647902
B,40.76104002,-73.82708075
B,40.67213482,-73.78532522
B,40.82946273,-73.8747451
B,40.76060506,-73.83364082
C,40.74083801,-73.7846014
B,40.74736295,-73.88653919
B,40.86230352,-73.92521039
B,40.75923719,-73.8310922
C,40.75045534,-73.87760113
B,40.73010508,-74.00037885
B,40.62486561,-73.91781521
C,40.67523261,-73.87299538
C,40.75985968,-73.98233407
B,40.61311163,-74.15863902
C,40.75755825,-73.82255978
C,40.74705559,-73.8894125
C,40.58732344,-73.95396952
B,40.90541021,-73.89774353
B,40.85822007,-73.90400175
B,40.66676053,-73.7366327
B,40.71512202,-73.80764883
B,40.7678247,-73.96832819
B,40.59927634,-73.95237681
B,40.8811137,-73.88308791
C,40.68937335,-73.81606022
C,40.68414246,-73.83261722
B,40.62409642,-74.02482734
B,40.67557852,-73.98037365
C,40.55943806,-74.16953435
C,40.61349822,-73.98898579
B,40.75871243,-73.83261681
C,40.74382615,-73.99955611
B,40.74136763,-73.88039298
B,40.88065824,-73.88325868
B,40.69061214,-73.98346312
B,40.61613757,-74.13870243
C,40.77437085,-73.95930964
